"A.S. ΕΜΠΟΡΙΚΗ-ΒΙΟΜ. ΕΤΑΙΡΙΑ Η/Υ & ΠΑΙΧΝΙΔΙΩΝ Α.Ε."
"ALAPIS Α.Β.Ε.Ε."
"ALPHA TRUST ΑΝΔΡΟΜΕΔΑ ΑΕΕΧ"
"ALPHA ΑΣΤΙΚΑ ΑΚΙΝΗΤΑ Α.Ε."
"ALPHA ΤΡΑΠΕΖΑ Α.Ε."
"ALSINCO ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΙΑ ΕΙΔΩΝ ΕΝΔΥΣΗΣ-ΥΠΟ"
"ALTEC ΑΝΩΝΥΜΟΣ ΒΙΟΤΕΧΝΙΚΗ, ΕΜΠΟΡΙΚΗ ΚΑΙ ΣΥΜΜΕΤΟΧΩΝ ΕΤΑΙΡΕΙΑ ΣΥΣΤΗΜΑΤΩΝ ΠΛΗΡΟΦΟΡΙΚΗΣ ΚΑΙ ΕΠΙΚΟΙΝΩΝΙΩΝ"
"ALTIUS ΕΠΕΝΔΥΤΙΚΗ Α.Ε.Ε.Χ."
"ATTICA Α.Ε. ΣΥΜΜΕΤΟΧΩΝ"
"ATTICA BANK Α.Τ.Ε."
"AUTOHELLAS AΝΩΝΥΜΟΣ ΤΟΥΡΙΣΤΙΚΗ & ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ"
"AVENIR LEISURE & ENTERTAINMENT ΠΛΗΡΟΦΟΡΙΚΗ Α.Ε."
"BYTE COMPUTER Α.Β.Ε.Ε."
"CENTRIC ΣΥΜΜΕΤΟΧΩΝ Α.Ε."
"COCA-COLA Ε.Ε.Ε. Α.Ε."
"COMPUCON ΕΦΑΡΜΟΓΕΣ ΥΠΟΛΟΓΙΣΤΩΝ ΑΒΕΕ"
"CPI Α.Ε ΗΛΕΚΤΡΟΝΙΚΩΝ ΥΠΟΛΟΓΙΣΤΩΝ"
"CYCLON ΕΛΛΑΣ Α.Β.Ε.Ε.& Ε. ΛΙΠΑΝΤΙΚΩΝ & ΠΕΤΡ/ΩΝ"
"CYPRUS POPULAR BANK PUBLIC CO LTD"
"DIONIC AEBE"
"ELBISCO A.E ΣΥΜΜΕΤΟΧΩΝ"
"EUROBANK PROPERTIES ΑΕΕΑΠ"
"EURODRIP Α.Β.Ε.Γ.Ε."
"EUROMEDICA Α.Ε. ΠΑΡΟΧΗΣ ΙΑΤΡΙΚΩΝ ΥΠΗΡΕΣΙΩΝ"
"F.G. EUROPE Α.Ε."
"F.H.L. Η. ΚΥΡΙΑΚΙΔΗΣ ΜΑΡΜΑΡΑ - ΓΡΑΝΙΤΕΣ Α.Β.Ε.Ε."
"FASHION BOX ΕΛΛΑΣ Α.Ε."
